tree_type,tree_height,leaf_width,root_depth,yearly_amount,price_per_orange
Mandarin,4.02530861013703,3.0869236301654888,1.8721018073892257,1491.0,0.2
Navel,2.108256854756684,2.458666796354697,1.4502464727222772,908.0,0.3
Mandarin,4.235008072813681,2.839256474643777,1.7018665838257654,1226.0,0.2
Navel,3.0292605330773803,2.358591379400701,1.4414302983256895,810.0,0.3
Blood Orange,3.3375971208061097,2.6080065698123165,1.9999672055885114,1051.0,0.35
Navel,2.7008319859732217,3.073913734400544,1.454015589548612,844.0,0.3
Mandarin,3.912053252083826,3.1380605492789058,1.942525020919636,1435.0,0.2
Blood Orange,3.4377443313570315,2.6135613977072167,1.8962498317800394,1173.0,0.35
Navel,2.2754969565024856,3.170991142157832,1.5372212458525791,726.0,0.3
Valencia,2.929549851834076,3.686470075290059,0.958232095413085,1044.0,0.25
Mandarin,3.4391344117151808,2.8195346655863136,1.949590120101388,1184.0,0.2
Mandarin,3.895234464635938,3.2360029504441967,1.88505957149978,1396.0,0.2
Valencia,5.196881554153857,3.5037891910743038,3.401947327627692,1289.0,0.25
Valencia,2.094608803121452,3.8743216886117584,1.331831607585269,1051.0,0.25
Mandarin,3.857870374760129,2.740722291522654,1.8400491916387185,1210.0,0.2
Valencia,3.526902569368458,3.6673156112247907,1.8070452767104792,993.0,0.25
Blood Orange,3.387865231519222,3.0591051260759667,2.197960507413086,1190.0,0.35
Mandarin,3.8745282960774827,2.578395089001039,1.8495647500386518,1191.0,0.2
Valencia,1.326131039791078,2.9408731100907,1.4947119718865332,966.0,0.25
Mandarin,3.8396052441930104,3.037006563027041,1.5946644064382656,1341.0,0.2
Blood Orange,3.3739404838712215,2.5801051420073366,1.8325610683380973,1082.0,0.35
Valencia,2.0914942278097897,2.5249894740244176,2.080769170089818,1194.0,0.25
Navel,2.6347675924852627,2.7397034437221848,1.6633573469141387,756.0,0.3
Mandarin,3.5525415846863337,2.877133224153061,1.6935465009734545,1177.0,0.2
Mandarin,4.460998470144317,2.5558302274892486,2.0091967414731293,1249.0,0.2
Valencia,4.575884271255351,3.8331752837274284,1.7981076983187763,1014.0,0.25
Mandarin,3.65506230254181,2.5490488370467284,1.8235638430963692,1366.0,0.2
Valencia,3.70851858118654,3.419487687579655,3.438053867513789,969.0,0.25
Blood Orange,3.8840138145491494,2.9332177876452974,2.1557576829957976,1054.0,0.35
Blood Orange,3.372670767504093,3.301443385605629,1.608696884958644,1079.0,0.35
Navel,2.1568379605982666,2.9777292259185324,1.6188888693294887,971.0,0.3
Navel,2.3488059842158493,2.1282571623926647,1.711712462379363,643.0,0.3
Valencia,3.3934143571839064,3.9579320633936135,2.262699095766747,832.0,0.25
Mandarin,4.188566815868939,2.596884738945718,1.794853012868184,1206.0,0.2
Blood Orange,3.7808785002710588,2.976303601965859,2.023396161320641,1040.0,0.35
Valencia,4.208566942686053,4.161884390968186,4.073810589437553,767.0,0.25
Navel,3.005080006015011,2.8246107347205713,1.3435029689879756,759.0,0.3
Blood Orange,3.5443896670646757,2.771468827580068,1.8678484411813019,1179.0,0.35
Navel,2.289529018764936,2.6334738251653853,1.3518922938111302,844.0,0.3
Navel,2.9545568398533217,2.354778145129813,1.3057143212112539,827.0,0.3
Blood Orange,3.3058580893534626,2.6642913520488576,2.1261609862315134,1280.0,0.35
Blood Orange,3.7871588122635447,3.0460843816824683,1.7191100617733501,1128.0,0.35
Mandarin,4.099149448255687,2.5913320007868132,1.6588897563242295,1149.0,0.2
Mandarin,3.490240292201862,2.5296784621069714,1.7227682754144806,1263.0,0.2
Mandarin,4.1946284733744905,2.6191962487130143,1.5629916839522997,1143.0,0.2
Valencia,1.0130075691620037,2.9064454136902795,0.9099189923532138,1117.0,0.25
Mandarin,4.0317325032841635,2.8789852380173784,1.8415302027062719,1300.0,0.2
Navel,2.24061823457331,2.372338399110717,1.5206866517514286,950.0,0.3
Blood Orange,3.8039408102127594,2.9254604261303174,1.6464074800319024,1125.0,0.35
Blood Orange,3.5640369622352153,3.2070450729539974,1.6132159846335736,997.0,0.35
Valencia,2.847544631326166,2.665653505732296,2.6845480273615436,830.0,0.25
Valencia,2.21879790491043,2.9635869966997888,1.4649340311872163,886.0,0.25
Blood Orange,3.335871829317682,2.761866248886573,1.4755774769288916,1146.0,0.35
Navel,2.2899160360714075,2.469629039951215,1.673986479221386,700.0,0.3
Mandarin,4.020898145406143,3.140296053512724,1.8237218669192152,1255.0,0.2
Mandarin,4.225595319061043,2.506711666492107,1.7370649771588833,1264.0,0.2
Mandarin,4.139579005687626,2.7726980456319703,2.021121545110074,1356.0,0.2
Navel,2.571284732160579,2.448721727843895,1.5588483833146358,489.0,0.3
Valencia,3.2271856898939784,3.5983228444876914,2.1981707008282045,1043.0,0.25
Valencia,3.485920534528436,1.9390523501987642,2.093693999196587,761.0,0.25
Mandarin,4.049512444547005,2.9702631259195216,1.4979207051809633,1046.0,0.2
Valencia,3.3301637980447434,1.4411107283520903,1.6312124226364666,1112.0,0.25
Blood Orange,3.46123508896647,3.0630073277685925,2.0020425034420493,1021.0,0.35
Blood Orange,3.6015757921382123,2.653650957909122,1.8643442158080972,1225.0,0.35
Navel,2.190329568824555,2.7950140408489283,1.47488260114829,901.0,0.3
Mandarin,3.4989713110276135,3.216785135607653,1.789297237732251,1221.0,0.2
Blood Orange,4.062014872190625,2.768380545274103,1.9928257622085765,1260.0,0.35
Blood Orange,4.196321420022505,3.277656897952877,1.9037629574658699,936.0,0.35
Navel,2.251053320137691,2.2875234998581853,1.6790020920255575,820.0,0.3
Mandarin,3.986023939352922,2.7389801132195783,1.7910330584788008,1033.0,0.2
Blood Orange,3.6362440324917813,2.652258427761959,1.7868121361557792,1032.0,0.35
Blood Orange,3.3134896469626582,2.831983638380867,1.7908290969806007,926.0,0.35
Mandarin,4.0016372692004225,2.859007551055849,1.6645571711634322,957.0,0.2
Navel,2.4814645647046834,2.1333199375178635,1.762244159039128,873.0,0.3
Navel,1.7767247338116565,2.6379359803039626,1.560334594717837,833.0,0.3
Blood Orange,3.4740609946273686,2.855332447864114,1.5290080827568064,1165.0,0.35
Valencia,3.226149992168973,2.8031502036271125,1.9957346269603877,936.0,0.25
Valencia,2.8633936856235347,1.8386966426863747,2.557974636605092,821.0,0.25
Navel,2.6908637974637934,2.9585073171976615,1.49585619879384,811.0,0.3
Mandarin,3.54877457345605,3.342307820861059,1.9008827249934377,1138.0,0.2
Mandarin,4.069874419722749,2.8091325096312656,1.625282315578319,1131.0,0.2
Navel,2.538272145747856,2.444189233199232,1.2663731504704094,851.0,0.3
Blood Orange,3.5042961897620297,2.894533332278183,1.8485561960545045,946.0,0.35
Valencia,1.6268715307171724,3.541940350784067,1.9396347624843637,1002.0,0.25
Valencia,2.263995687243027,2.7410669042615297,2.3025618417709843,1097.0,0.25
Blood Orange,3.7684396468484156,2.9201385227021257,1.8623643108540937,923.0,0.35
Blood Orange,3.6722402461787986,2.898279221213951,1.7319357997691887,1190.0,0.35
Blood Orange,3.6354121215911412,3.1486379951114714,1.9037426062633735,1135.0,0.35
Blood Orange,3.205294562111898,2.710039325360042,1.7757356520174772,1178.0,0.35
Navel,2.9150196577942054,1.9142962166857984,1.3064138541692674,664.0,0.3
Mandarin,3.684639220133898,2.7879064966433633,1.7513474301845968,906.0,0.2
Navel,3.289900736753988,2.150458605344749,1.56939738257085,869.0,0.3
Navel,2.8172545763376466,2.3793219074866645,1.4245474434584344,704.0,0.3
Mandarin,4.136985318290868,3.469445193434703,1.761119485365433,1263.0,0.2
Valencia,3.9193703374126097,3.89414646585375,2.048418555165582,911.0,0.25
Blood Orange,4.652118043602368,2.917785677681093,1.8569006716217091,1104.0,0.35
Blood Orange,3.9189326108479823,3.4051782104778434,1.6047679702350002,1008.0,0.35
Valencia,1.5032428363394295,3.128314406896221,2.4478857825033726,895.0,0.25
Valencia,2.568237716816295,3.178207451801907,1.0388039975792205,959.0,0.25
Blood Orange,3.3687491375561462,2.578563980037196,1.9440918195250452,904.0,0.35
Blood Orange,4.193505370894874,2.8696381700006586,1.632114976802541,979.0,0.35
Valencia,2.8964022386609636,3.3339187704946722,2.300509605442488,1141.0,0.25
Mandarin,3.2080106654594713,2.6535627176877807,2.035990195176046,1177.0,0.2
Blood Orange,4.752443012600588,2.7744063219685318,2.0873661583737717,1157.0,0.35
Mandarin,3.968940070507163,2.535497613251183,1.8699352037522607,1154.0,0.2
Valencia,-0.1704777975597085,2.0004099750027367,1.3157033612615705,793.0,0.25
Blood Orange,3.0285775626672433,2.620222920171148,1.7132618573317764,1164.0,0.35
Blood Orange,3.2710111515454274,2.9484178321015224,1.8739066950365695,1321.0,0.35
Mandarin,3.9862656191736785,2.5833165090282506,1.946482890736455,1295.0,0.2
Blood Orange,4.091013350407622,2.814921156176003,1.7467514317425006,1207.0,0.35
Navel,2.013344762810834,1.688712022917279,1.4072435546443318,838.0,0.3
Blood Orange,4.084875266223946,2.7781098203533725,2.090765088730687,1044.0,0.35
Mandarin,3.845163414536321,3.3576519564936937,1.6253840489809137,1246.0,0.2
Blood Orange,3.028813032247715,2.4043105898639543,2.043925015076833,1145.0,0.35
Blood Orange,3.0694413787475323,2.309196032871781,1.8610808670519516,1087.0,0.35
Blood Orange,3.5014381358102353,2.777166609141352,1.9212421986828896,1182.0,0.35
Blood Orange,3.5280838231338456,2.922097413126368,2.1695877026989097,1089.0,0.35
Blood Orange,3.4652705186777712,2.5612292639528436,2.0261375033160625,1143.0,0.35
Blood Orange,2.666286738095063,2.936874462312501,2.163221234838932,1266.0,0.35
Blood Orange,4.724146615033767,2.8584746873953635,2.2553272991320448,1055.0,0.35
Navel,2.518609689943267,2.294828541068697,1.6446852515619872,698.0,0.3
Valencia,3.550609778936377,3.606908861345643,0.8831214273568131,937.0,0.25
Blood Orange,3.3405095214753677,2.825876704545578,1.7841412633123603,1101.0,0.35
Valencia,2.996233600990724,1.8907236471906568,3.199396986236689,862.0,0.25
Valencia,1.6844233983920778,1.9416134075315514,2.525469656071647,1051.0,0.25
Mandarin,4.215435256689713,2.88630203283192,1.853136814687858,1275.0,0.2
Navel,2.764172554441088,3.3614743686255166,1.3807414914951628,802.0,0.3
Mandarin,3.8116369247521646,2.7640544159692015,1.923127290394632,1049.0,0.2
Mandarin,3.886980469076256,3.185992980869487,1.858576980164935,1182.0,0.2
Blood Orange,4.261961320152263,3.0068359628920875,1.6342810560419279,1080.0,0.35
Mandarin,3.975628663158818,2.6298922373933915,1.4551467054705571,1360.0,0.2
Valencia,6.31323160811124,3.600448996853199,3.3111656017832605,1146.0,0.25
Valencia,1.2309849253266343,1.5921727764496627,1.489242319568156,858.0,0.25
Valencia,4.3059783144533785,0.01862798970468127,0.8454039755775797,995.0,0.25
Valencia,3.9555480779016143,3.829209707816123,3.0373295888347553,825.0,0.25
Blood Orange,3.425322287354077,3.1067633521876625,1.2747597044314967,1137.0,0.35
Blood Orange,4.001136234619831,2.4271418793143766,1.7976054995748822,898.0,0.35
Navel,2.1212495151003683,3.1013182663528642,1.5916535857208833,744.0,0.3
Blood Orange,2.964131207447517,2.8398455211304245,1.8558487218781756,1238.0,0.35
Mandarin,3.9365720003802562,2.6740264861841543,2.101312421629206,1296.0,0.2
Mandarin,4.165610006548568,2.74710659310964,1.5706119973027084,1128.0,0.2
Mandarin,3.380821255974339,2.7846519152625846,1.7938141000651064,1165.0,0.2
Mandarin,3.429290794389643,2.6935094212227964,2.0381670076601868,1390.0,0.2
Navel,2.518329602335946,2.429162076867532,1.4121851992951437,747.0,0.3
Blood Orange,2.5514429548518143,2.9610076852580414,1.8626618278703975,1319.0,0.35
Mandarin,4.077477116244934,2.7328655620702906,1.9336681316338868,1222.0,0.2
Blood Orange,3.702512151049604,3.2940230629259246,1.664576700779811,1188.0,0.35
Blood Orange,3.7256301253773514,3.0124218935852536,1.8388308723606277,1250.0,0.35
Navel,2.4177699811893403,2.837173659314687,1.3407773807338115,671.0,0.3
Blood Orange,3.737458618461598,2.8047309343508884,1.5587235723739121,1078.0,0.35
Mandarin,3.836388608377033,2.2598451189664566,1.999205138006855,1473.0,0.2
Blood Orange,3.144922638656368,3.0381933876388056,1.7470879671023083,884.0,0.35
Blood Orange,3.598613780115511,2.9572221644900014,1.937707252006564,957.0,0.35
Mandarin,3.8304232416159807,2.6233658663654538,1.7927656606153308,1314.0,0.2
Navel,2.1415660607244185,2.8515638933932674,1.4928896641937939,903.0,0.3
Blood Orange,3.4597022413798846,2.775028367524221,1.7181463809666795,906.0,0.35
Blood Orange,3.7164204362414512,2.646043561563066,1.7697086541591602,976.0,0.35
Mandarin,3.4145372967835335,2.856077035759831,2.0502093525109557,1423.0,0.2
Mandarin,3.620772043738191,2.4770130793366514,1.838377493986753,1137.0,0.2
Valencia,3.6734037588458497,2.7775515164540403,2.1025903280250557,796.0,0.25
Valencia,4.3135957917691705,2.1858886203793135,0.5488455310077429,1053.0,0.25
Valencia,3.8308471721193444,1.6540408201583954,0.6032218957103419,812.0,0.25
Navel,2.714123889911247,2.6989954040376873,1.7191121316218274,1068.0,0.3
Navel,2.542776532531522,2.8551210621067176,1.7076587413014945,552.0,0.3
Valencia,2.1423343869007065,2.1243460577985163,1.3452583966744958,1428.0,0.25
Mandarin,3.435807606582138,2.2829369325761877,1.7982661438686476,1007.0,0.2
Mandarin,3.915636192431673,2.828688178791641,1.8423780010515471,1123.0,0.2
Blood Orange,3.869207078949374,2.434912700994457,1.8479463370289484,1012.0,0.35
Navel,2.39227262827914,2.559925459069906,1.9231187498481739,695.0,0.3
Blood Orange,2.9662085236839513,3.2660588670991064,2.3219473926753444,1169.0,0.35
Navel,2.5510399798039316,2.5422624197390316,1.5442735507327172,854.0,0.3
Mandarin,4.305192399276135,2.7694666822859135,1.7959499599185509,1117.0,0.2
Blood Orange,3.434769028872929,2.8056302972317613,2.046032289892963,1033.0,0.35
Blood Orange,4.016805601072063,3.204594340383485,1.882564582923456,1118.0,0.35
Valencia,3.7556303678144767,3.0187992715766843,2.8798526834663756,902.0,0.25
Navel,2.7523475513990263,2.0524715497297157,1.636595305272115,1096.0,0.3
Navel,2.3190882012915712,2.9776754123654374,1.1585743459607187,967.0,0.3
Mandarin,3.4335743202433524,2.784671879775042,1.7059569346650965,1336.0,0.2
Mandarin,4.004578262401109,2.670783611541087,1.926055600188186,1156.0,0.2
Blood Orange,3.2074287941857618,2.9587225261312704,1.953214268432143,1116.0,0.35
Blood Orange,3.901030797291793,2.8795061359986356,2.0763757219251664,1140.0,0.35
Blood Orange,3.29215304610684,2.920729461406923,1.944414185769441,1065.0,0.35
Navel,2.028655434381235,2.8096941135376707,1.8031656628340953,952.0,0.3
Blood Orange,4.1034237697275096,2.549952762475682,1.5090559215945882,998.0,0.35
Blood Orange,3.172442655609019,3.5095393184315604,1.9343867787110502,1102.0,0.35
Mandarin,4.10555073743673,2.9087665912334852,1.7671078358604466,1303.0,0.2
Valencia,3.033483648837373,3.4783896747624947,1.655124586448936,1099.0,0.25
Valencia,2.7390832740802327,3.986092326461521,2.3199743500093533,994.0,0.25
Mandarin,4.279176716239383,2.948785787141928,1.6888768195699297,1067.0,0.2
Blood Orange,3.4086789677321843,3.040191245399364,2.0634561270041205,1068.0,0.35
Mandarin,3.9645374750539193,2.8318515002022075,1.8065723253475743,1241.0,0.2
Valencia,3.596026343994226,3.7192644881964636,1.4878192380696904,1042.0,0.25
Mandarin,4.084629419622491,2.8352320278339493,2.090711942693133,920.0,0.2
Mandarin,4.152496517618024,2.819339618091669,1.8501784638443985,1159.0,0.2
Navel,2.5062592666155705,2.3772524629769074,1.4997662027253038,690.0,0.3
Blood Orange,3.439671893905271,3.1234829381578577,1.587808215817268,1262.0,0.35
Mandarin,3.623004101732662,2.5971312733199814,1.8651127779601757,1274.0,0.2
Blood Orange,4.333460245756061,2.830164454570525,1.5756081813048552,1064.0,0.35
Valencia,3.2797241749436052,3.496482413634478,2.462316845998866,1090.0,0.25
Blood Orange,3.248284635890014,3.0580808623518676,1.747236034648896,1142.0,0.35
Blood Orange,3.5029683920118444,2.5561485672694833,1.8972031297615657,1024.0,0.35
Mandarin,3.899941197066031,3.145573466752119,1.7807458894483568,1096.0,0.2
Mandarin,3.8097504765852097,2.896703495710256,1.4412470905004768,1046.0,0.2
Mandarin,3.2175342685692523,2.4427785180755395,1.7992725969142707,1263.0,0.2
Blood Orange,3.0476001563385253,2.90927059422946,1.9609468380844004,918.0,0.35
Blood Orange,3.104579378355017,2.9791420777317663,2.075664447316413,944.0,0.35
Blood Orange,3.0424015704448344,3.0671903595747825,2.0060421474786776,955.0,0.35
Navel,2.4905995827858294,2.4885411649997042,1.633334854232141,920.0,0.3
Blood Orange,3.8021571630437023,2.51535545710478,2.0022290255012147,1093.0,0.35
Blood Orange,2.5754331963437025,3.065184978868755,1.9265495577574334,1180.0,0.35
Navel,3.304963271174512,2.7563155852285535,1.1750462904640535,944.0,0.3
Valencia,0.25023383356189033,2.175548249534137,2.40661449678092,1092.0,0.25
Valencia,2.0415654726680903,2.3864461546481675,1.8768706372821304,1190.0,0.25
Valencia,1.60045670498093,4.332861991109037,0.5071750170503044,964.0,0.25
Navel,2.8326759184321233,2.092542630990743,1.4630966417599558,921.0,0.3
Blood Orange,4.042083066637283,2.924557441872576,1.7842594066968125,925.0,0.35
Mandarin,3.777662015304494,3.1589381784338415,1.8247834622746624,1378.0,0.2
Blood Orange,3.520816843145939,3.100138160713532,1.9516668328200424,1102.0,0.35
Mandarin,3.7408911721715743,2.753230187002361,1.9336968605100566,1065.0,0.2
Mandarin,4.226921903288222,2.6300954615590766,1.691126951843191,1285.0,0.2
Navel,2.4987886503317807,2.5679077642559456,1.3215750295303126,740.0,0.3
Blood Orange,3.46690363263361,2.966368232526452,1.8709136520963725,1153.0,0.35
Mandarin,3.9621429562709882,2.2489656739841024,1.8001083573125698,1367.0,0.2
Blood Orange,3.5206489275940025,3.220429331581425,1.885300119351334,1244.0,0.35
Mandarin,3.6928010212195805,3.0094405090222023,1.9273973152854735,1110.0,0.2
Blood Orange,3.5531090906954645,2.975634263225028,1.5678677142741873,1124.0,0.35
Valencia,2.333545017378751,3.3992913053228815,0.44853019410771156,862.0,0.25
Mandarin,3.7528383666036644,3.0585684926509336,1.650658689160217,1026.0,0.2
Navel,2.986156301111007,2.8934298913157943,1.4243051820109462,815.0,0.3
Mandarin,4.114674128445148,2.1228496547035505,1.791234933993312,1183.0,0.2
Valencia,0.5315684639971368,3.660927051000986,3.248723952965688,919.0,0.25
Blood Orange,3.4184135695544167,2.7038184938076877,1.6991414220072283,1090.0,0.35
Navel,2.6439737781835437,2.409966098981338,1.595669313648345,696.0,0.3
Navel,2.8597180854188373,3.2350683416735557,1.6990250372706508,779.0,0.3
Navel,2.6116280952928674,2.4929904013725914,1.528457857075038,641.0,0.3
Navel,3.0248226530244415,3.1895512977810876,1.3007702591886623,823.0,0.3
Mandarin,3.8814890647373512,2.6176906150898884,1.6440914481449274,1055.0,0.2
Blood Orange,3.460993051346149,2.850534507212514,1.6486917088366795,1041.0,0.35
Navel,2.326865148569766,2.1375264060220123,1.572841335917664,801.0,0.3
Blood Orange,3.760593801241644,2.7759616378526073,2.006573644815986,1137.0,0.35
Mandarin,3.921287657415367,3.024768955969782,1.6915782261178531,977.0,0.2
